,id,area_name,address_lat,address_lng,employer_id,employer_name
60112,48956677,Нижний Новгород,56.304435,44.021842,281,Columbus East
60113,48956685,Москва,,,3525271,Smart Capital
60114,48956725,Санкт-Петербург,,,2130091,Группа компаний BMSGroup
60122,48956907,Москва,,,3529,Сбербанк
60123,48956932,Оренбург,,,4446516,ПРОГРЕСС АГРО
60124,48956933,Екатеринбург,,,4446516,ПРОГРЕСС АГРО
60125,48956934,Ставрополь,,,4446516,ПРОГРЕСС АГРО
60126,48956935,Ростов-на-Дону,,,4446516,ПРОГРЕСС АГРО
60127,48956936,Волгоград,,,4446516,ПРОГРЕСС АГРО
60128,48956937,Краснодар,,,4446516,ПРОГРЕСС АГРО
60132,48957079,Москва,,,1687524,Интернет-Ресурс
60135,48957109,Ставрополь,,,3429204,Parts-Soft
60136,48957160,Новосибирск,55.041839,82.930069,906557,SberTech
60139,48957199,Протвино,54.886875,37.218226,928263,ГК Системы и Технологии
60143,48957319,Элиста,,,4456,ТЕЛ
60144,48957329,Екатеринбург,56.82306,60.61916,103244,"Элна, фирма"
60145,48957339,Санкт-Петербург,59.958543,30.403984,5286441,Integrity Solutions
60147,48957370,Саратов,51.532744,46.005178,3945,Netcracker Technology Corp.
60151,48957440,Москва,,,47565,DentalFantasy
60152,48957452,Тамбов,52.707777,41.466647,4091620,Комитет Финансов Администрации Города Тамбова Тамбовской области
60153,48957471,Москва,53.939577,27.478845,841087,IHS Global
60154,48957500,Москва,,,1996117,MyTona
60155,48957510,Москва,,,5325,Туту.ру
60156,48957539,Москва,,,2870783,LATOKEN
60165,48957664,Санкт-Петербург,,,4446629,4people
60169,48957722,Ярославль,,,67611,Тензор
60174,48957741,Санкт-Петербург,59.955516,30.294946,1703704,Джи-Софт
60176,48957760,Москва,,,1136622,a1qa
60178,48957812,Новосибирск,54.946359,82.884219,1567883,Электротехнические системы Сибирь
60179,48957826,Самара,53.251628,50.213552,3529,Сбербанк
60182,48957865,Тюмень,,,1713617,РНГ
60183,48957876,Москва,55.741338,37.531127,3529,Сбербанк
60185,48957938,Новосибирск,,,5163646,Софт Нск
60186,48957947,Челябинск,,,7981,Castorama Russia
60190,48958021,Санкт-Петербург,,,4699646,Клемешов Александр Евгеньевич
60191,48958043,Санкт-Петербург,60.0136,30.295458,2135661,"СИЛАР, НПП"
60192,48958049,Калининград,54.708695,20.599492,2472192,Электросвет
60202,48958186,Москва,,,627715,"Богданова Антонина, Представитель компании ООО Единая Медиа Группа"
60209,48958327,Казань,55.82624,49.113376,3177,Первый Бит
60210,48958328,Москва,55.682635,37.624615,42080,Такском
60211,48958369,Санкт-Петербург,,,1657429,xCritical Software
60212,48958420,Калуга,54.514771,36.242081,1959252,СберЗдоровье
60213,48958456,Тула,54.183523,37.611311,52582,Смартек
60214,48958462,Москва,,,1555703,Проект Курсы-по-1С.рф
60215,48958463,Долгопрудный,55.9298220628,37.5157532143,2157573,Лаборатория нанобиотехнологий МФТИ
60216,48958526,Екатеринбург,,,78638,Тинькофф
60222,48958563,Ростов-на-Дону,,,78638,Тинькофф
60223,48958572,Краснодар,45.063451,38.995822,3523916,Кубэкс Рус
60224,48958590,Нижний Новгород,,,78638,Тинькофф
60225,48958629,Санкт-Петербург,59.9139565303,30.346022627,728292,СПб ГУП Санкт-Петербургский информационно-аналитический центр
60226,48958642,Москва,55.747622,37.535071,4207502,SIGMA
60227,48958651,Москва,,,2870783,LATOKEN
60228,48958678,Москва,55.734075,37.663584,3177,Первый Бит
60229,48958690,Ростов-на-Дону,,,78638,Тинькофф
60232,48958754,Казань,,,1160188,Университет Иннополис
60233,48958756,Нижний Новгород,,,78638,Тинькофф
60235,48958766,Нижний Новгород,,,78638,Тинькофф
60237,48958776,Москва,55.742306,37.523743,2104700,СБЕР (ООО еАптека)
60238,48958779,Москва,55.7557329293,37.55607966,5459443,Портал непрерывного медицинского образования НМО.РУ
60240,48958787,Екатеринбург,,,78638,Тинькофф
60241,48958800,Орел,52.9823,36.067323,5481983,ПК ФЛИТ.ГРУПП
60242,48958803,Екатеринбург,,,78638,Тинькофф
60243,48958813,Калининград,,,58500,"Содружество, Группа компаний"
60244,48958828,Ростов-на-Дону,47.219673,39.712686,1235972,TradingView
60245,48958845,Казань,55.7533627497,48.7437506931,1160188,Университет Иннополис
60246,48958851,Москва,,,3529,Сбербанк
60247,48958855,Нижний Новгород,,,78638,Тинькофф
60248,48958859,Ростов-на-Дону,47.219673,39.712686,1235972,TradingView
60249,48958876,Екатеринбург,,,78638,Тинькофф
60251,48958888,Самара,53.347350309,50.2323397699,3258157,ОВК ЭЛЕКТРО
60252,48958925,Новосибирск,54.851163,83.100623,2650693,Экспасофт
60253,48958930,Ростов-на-Дону,,,78638,Тинькофф
60255,48958960,Нижний Новгород,,,78638,Тинькофф
60256,48958973,Екатеринбург,,,78638,Тинькофф
60257,48958991,Краснодар,,,78638,Тинькофф
60258,48958994,Новосибирск,54.851163,83.100623,2650693,Экспасофт
60259,48959008,Краснодар,,,78638,Тинькофф
60260,48959013,Москва,,,49357,"МАГНИТ, Розничная сеть"
60261,48959014,Санкт-Петербург,,,49357,"МАГНИТ, Розничная сеть"
60262,48959015,Краснодар,,,49357,"МАГНИТ, Розничная сеть"
60263,48959023,Краснодар,,,78638,Тинькофф
60264,48959029,Томск,56.465778,84.980392,3778,ИнфоТеКС
60266,48959037,Ростов-на-Дону,,,78638,Тинькофф
60267,48959055,Ростов-на-Дону,,,78638,Тинькофф
60268,48959069,Ростов-на-Дону,,,78638,Тинькофф
60271,48959098,Пенза,53.198316,45.010204,3778,ИнфоТеКС
60273,48959104,Сочи,,,78638,Тинькофф
60274,48959106,Москва,55.741338,37.531127,3529,Сбербанк
60275,48959120,Сочи,,,78638,Тинькофф
60276,48959134,Сочи,,,78638,Тинькофф
60278,48959160,Санкт-Петербург,,,78638,Тинькофф
60281,48959179,Симферополь,,,5049705,Джой Дев
60284,48959215,Москва,,,5174849,Wanted
60286,48959252,Москва,,,44877,Объединенные кондитеры
60287,48959265,Москва,,,5410307,Дома
60291,48959292,Казань,,,4350075,ГК Innostage
60293,48959328,Калининград,54.6931426257,20.1974677294,58500,"Содружество, Группа компаний"
60294,48959332,Курск,51.74131,36.192754,733,ЛАНИТ
60295,48959338,Тольятти,,,2535975,ЛАЙФ МЕДИКАЛ
60296,48959347,Таганрог,47.216405,38.929741,1961363,D-Partners
60297,48959351,Москва,,,2523,М.Видео-Эльдорадо
60299,48959410,Москва,,,5785298,BeInNews Academy Ltd
60300,48959453,Москва,55.808644,37.629403,9188,Бюджетные и Финансовые Технологии
60302,48959459,Санкт-Петербург,,,4989161,IT X100
60304,48959475,Белгород,,,3776,МТС
60307,48959552,Москва,55.7472329566,37.5365582907,2180,Ozon
60308,48959579,Москва,55.791714,37.54232,11680,ДОМ.РФ
60309,48959581,Липецк,52.617105,39.551232,2516425,Техно-торговый центр Аист
60311,48959657,Москва,,,2592107,AliExpress Россия
60312,48959663,Курск,51.74131,36.192754,733,ЛАНИТ
60316,48959690,Санкт-Петербург,59.969232,30.316281,4890857,Bubulearn
60320,48959767,Москва,55.772168,37.648456,599,"РОСБАНК, Societe Generale Group (Russia)"
60321,48959790,Липецк,52.625814,39.535044,1655012,Elastomeric Systems
60324,48959911,Казань,,,4350075,ГК Innostage
60328,48959920,Феодосия,,,5049705,Джой Дев
60329,48959944,Кострома,,,55801,Аксон
60330,48959980,Москва,55.731551,37.644261,3491569,Криптонит
60331,48960010,Уфа,54.7923334204,56.1377264187,675794,Уфимское моторостроительное производственное объединение (УМПО)
60332,48960024,Москва,,,869045,Московский метрополитен
60335,48960065,Санкт-Петербург,59.961179,30.331337,3776,МТС
60338,48960113,Пермь,,,3529,Сбербанк
60339,48960179,Екатеринбург,56.787809,60.630479,7452,РТСофт
60340,48960189,Санкт-Петербург,59.944143,30.385281,3081411,Мозен
60341,48960205,Чебоксары,56.110279,47.259523,7452,РТСофт
60342,48960219,Санкт-Петербург,,,4989161,IT X100
60344,48960235,Иваново (Ивановская область),57.008446,40.968495,7452,РТСофт
60347,48960274,Москва,55.747794,37.425674,2851802,JSA Group
60351,48960298,Барнаул,53.344968,83.716723,2222137,Научно-технический центр Проф-ИТ
60355,48960321,Москва,,,3806452,Moscow Soft
60359,48960393,Тюмень,57.156094,65.527492,1067350,"Баспро, группа компаний"
60361,48960402,Тольятти,53.515793,49.283705,1883966,Тольятти-софт
60362,48960441,Санкт-Петербург,,,5286528,International Financial Community Limited
60364,48960484,Ростов-на-Дону,47.21952,39.614204,1163258,Южная Интеграционная Компания
60366,48960507,Пермь,,,3529,Сбербанк
60367,48960510,Липецк,52.604631,39.588485,988387,Группа НЛМК
60371,48960548,Москва,55.818508,37.518937,4394,"ОТП Банк, АО (OTP bank)"
60372,48960596,Калининград,,,1372527,Инсмарт
60373,48960613,Санкт-Петербург,,,5755,"Авангард, АКБ"
60375,48960618,Нижний Новгород,56.340106,43.891478,662412,Толедо
60376,48960622,Казань,55.751872,48.752936,3590333,КАЗАНЬЭКСПРЕСС
60377,48960664,Москва,,,2569916,Solvintech
60378,48960714,Самара,53.347350309,50.2323397699,3258157,ОВК ЭЛЕКТРО
60390,48960915,Москва,,,3529,Сбербанк
60391,48960931,Санкт-Петербург,,,234492,NETRIKA
60394,48960946,Уфа,,,197135,ИК СИБИНТЕК
60397,48961071,Москва,,,2492,Московский Кредитный Банк
60398,48961103,Севастополь,,,5049705,Джой Дев
60399,48961112,Вологда,59.204384,39.840283,1097461,ЗАВОД ГОТОВЫХ ТЕПЛИЦ
60400,48961120,Дубна,56.753049,37.166447,2400958,Смартсофт
60403,48961240,Мытищи,55.933101,37.750766,1029409,Адар
60406,48961302,Самара,53.224271,50.192801,32087,ITV
60408,48961378,Москва,55.7472329566,37.5365582907,2180,Ozon
60411,48961443,Москва,,,196621,FIX PRICE
60416,48961554,Киров (Кировская область),,,44272,ЭР-Телеком
60417,48961555,Рязань,,,44272,ЭР-Телеком
60418,48961556,Владикавказ,,,44272,ЭР-Телеком
60419,48961571,Москва,55.7472329566,37.5365582907,2180,Ozon
60422,48961626,Москва,55.790965,37.705643,3233751,Делимобиль
60425,48961716,Санкт-Петербург,,,1039616,Вибум
60430,48961738,Санкт-Петербург,59.9745947754,30.3326025344,4585,ЦРТ | Группа компаний
60436,48961833,Москва,,,24296,Финансовый Дом «Солид»
60439,48961916,Краснодар,,,114448,Playrix
60440,48961917,Москва,,,114448,Playrix
60441,48961918,Санкт-Петербург,,,114448,Playrix
60442,48961919,Нижний Новгород,,,114448,Playrix
60443,48961936,Санкт-Петербург,59.937328,30.352888,2748,Ростелеком
60445,48961954,Москва,55.742083,37.681703,2992586,CLICKIO
60447,48961969,Москва,,,3608,НТС - Лидер
60450,48962055,Москва,,,599,"РОСБАНК, Societe Generale Group (Russia)"
60453,48962067,Владивосток,,,17222,МГТС
60455,48962077,Москва,,,4934,Билайн
60456,48962101,Краснодар,,,1888961,ЛИДЛИНКС
60457,48962102,Москва,,,1888961,ЛИДЛИНКС
60458,48962103,Санкт-Петербург,,,1888961,ЛИДЛИНКС
60459,48962104,Казань,,,1888961,ЛИДЛИНКС
60460,48962105,Омск,,,1888961,ЛИДЛИНКС
60461,48962106,Новосибирск,,,1888961,ЛИДЛИНКС
60462,48962182,Москва,55.739919,37.635745,1641540,Deutsche Bank Technology Center
60463,48962188,Санкт-Петербург,,,6500,Synopsys
60464,48962190,Москва,55.753215,37.622504,3529,Сбербанк
60479,48962321,Уфа,54.756677,56.0015039325,1314285,УМЦ Эдвис
60489,48962424,Москва,55.727699,37.644333,2503967,СЕНЛА
60490,48962426,Москва,,,3776,МТС
60497,48962494,Санкт-Петербург,59.994882,30.247893,675,КОРУС Консалтинг
60498,48962527,Санкт-Петербург,59.906404,30.328606,2562503,Гарант-Логистика
60499,48962531,Санкт-Петербург,,,6500,Synopsys
60500,48962536,Москва,,,2416804,Welltory
60501,48962537,Санкт-Петербург,,,2416804,Welltory
60502,48962538,Новосибирск,,,2416804,Welltory
60504,48962559,Казань,55.7885,49.126195,72977,БАРС Груп
60509,48962636,Санкт-Петербург,,,857314,Mealberry Group
60514,48962703,Москва,,,3776,МТС
60516,48962715,Санкт-Петербург,60.0136,30.295458,21931,Аптечная сеть ЛекОптТорг
60518,48962753,Москва,,,92258,Колесо
60519,48962755,Балашиха,,,92258,Колесо
60520,48962759,Москва,55.753215,37.622504,3529,Сбербанк
60522,48962783,Санкт-Петербург,,,4989161,IT X100
60523,48962830,Дубна,56.753049,37.166447,2400958,Смартсофт
60527,48963035,Таганрог,47.212487,38.921154,978822,Медотрейд Таганрог
60528,48963057,Москва,55.794462,37.392257,626544,101XP
60529,48963084,Москва,55.680798,37.634479,72404,Московский ювелирный завод
60531,48963129,Москва,,,1740,Яндекс
60539,48963204,Новосибирск,,,3529,Сбербанк
60540,48963221,Москва,,,4649269,"Иннотех, Группа компаний"
60548,48963326,Санкт-Петербург,59.931274,30.31329,1201,PwC
60549,48963329,Москва,55.753215,37.622504,3776,МТС
60550,48963333,Москва,,,4151479,Брайт Софт
60551,48963334,Белореченск,44.764149,39.869568,4352,Почта России
60554,48963405,Санкт-Петербург,59.977481,30.317692,2837919,МЕДИНДЕКС
60556,48963430,Дедовск,,,1304871,АРХБУМ
60558,48963438,Нижний Новгород,,,3945,Netcracker Technology Corp.
60563,48963576,Санкт-Петербург,,,3530,СДЭК
60564,48963577,Москва,55.933564,37.514104,11580,Фармстандарт
60566,48963649,Санкт-Петербург,59.968457,30.31603,1504670,HEADS and HANDS
60567,48963678,Москва,55.746963,37.536356,4181,Банк ВТБ (ПАО)
60569,48963688,Москва,,,196621,FIX PRICE
60579,48963859,Москва,55.841165,37.650433,26004,Аладдин Р.Д.
60580,48963860,Москва,,,2000762,СКИФ-Проект
60581,48963876,Зеленоград,,,725989,Атос АйТи Солюшенс энд Сервисез
60585,48963928,Москва,55.7851959338,37.8674332897,1705975,"Витта компани, аптеки Диалог"
60595,48964084,Москва,55.739772,37.612497,814087,Модум-Транс
60596,48964090,Екатеринбург,56.813695,60.617947,1698352,УралНет
60599,48964104,Москва,,,4730599,Хот Дог Бульдог
60600,48964107,Новосибирск,55.004318,82.958958,905374,Macte!
60602,48964180,Новосибирск,55.014097,82.949769,8550,Центр финансовых технологий
60607,48964300,Калининград,54.707437,20.589063,1861,Системные Технологии
60608,48964303,Москва,55.735439,37.584981,3370790,Мидлэнд Ритейл Груп
60610,48964325,Москва,,,8582,Леруа Мерлен
60611,48964345,Санкт-Петербург,,,1111042,Суши WOK
60615,48964377,Москва,,,2180,Ozon
60616,48964378,Москва,55.791714,37.54232,11680,ДОМ.РФ
60617,48964390,Воронеж,51.689041,39.221254,69233,Актив Компьютерс
60618,48964404,Пермь,57.991822,56.203482,629142,Macroscop
60622,48964513,Москва,55.692962,37.65973,939343,Стрим
60624,48964573,Тамбов,,,226306,ЭкоНива-АПК Холдинг
60626,48964594,Уфа,54.756766,56.022139,4160028,KROWATSON
60627,48964618,Москва,55.718973,37.478908,215842,Группа компаний Лит.Ра
60628,48964652,Москва,55.635396,37.436661,3648895,Сфера Телеком
60632,48964669,Москва,,,15478,VK
60633,48964670,Москва,55.68126,37.589195,838974,Aristos
60638,48964761,Калининград,54.692583,20.506068,67611,Тензор
60641,48964843,Санкт-Петербург,59.972316,30.311835,3814000,МетаПрайм
60646,48964975,Москва,55.7472329566,37.5365582907,2180,Ozon
60671,48965099,Новосибирск,54.934696,83.184112,1317294,Мелодия здоровья
60674,48965136,Москва,,,2343,Спортмастер
60675,48965165,Иннополис,,,2180,Ozon
60676,48965166,Москва,,,2180,Ozon
60678,48965216,Москва,,,4589539,Цифровая бухгалтерия
60679,48965218,Иннополис,,,2180,Ozon
60680,48965220,Казань,,,2180,Ozon
60681,48965222,Москва,,,2180,Ozon
60682,48965223,Санкт-Петербург,,,2180,Ozon
60684,48965380,Калининград,54.692583,20.506068,67611,Тензор
60686,48965474,Киров (Кировская область),,,1035394,"Красное & Белое, розничная сеть"
60693,48965649,Санкт-Петербург,59.925299,30.358448,135455,"Оптиком, компания"
60699,48965758,Петрозаводск,61.802545,34.2829,4352104,ЭнергоКонсалт Карелия
60703,48965918,Набережные Челны,,,992044,МКК Деньгимигом
60705,48965963,Москва,,,178853,Алмаз-Антей управленческое консультирование
60707,48965982,Москва,55.804916,37.757665,3148,СИТИЛИНК
60708,48965994,Бронницы,,,2416538,ФГБУ ПОО ГУОР г.Бронницы МО
60709,48966035,Москва,55.695022,37.66274,4496,МТС Банк
60712,48966141,Тула,,,180706,ИнтерЛабс
60714,48966151,Новосибирск,54.86071,83.115696,2628022,Сервисный центр Просто
60716,48966193,Санкт-Петербург,,,168307,DINS
60718,48966255,Саратов,51.536369,46.022192,740,Норникель
60721,48966339,Санкт-Петербург,59.884541,30.32672,12349,Компания А25
60722,48966348,Краснодар,,,5102998,766 УПРАВЛЕНИЕ ПРОИЗВОДСТВЕННО-ТЕХНОЛОГИЧЕСКОЙ КОМПЛЕКТАЦИИ
60725,48966387,Москва,,,1054992,I Like IT
60729,48966469,Москва,,,3280961,GetCoreTeam.com
60733,48966496,Екатеринбург,56.810507,60.632212,695659,РИАЛ СТИЛ
60737,48966571,Москва,,,80,Альфа-Банк
60739,48966588,Лабинск,,,2372661,Сервис-ЮГ-ККМ
60740,48966617,Казань,,,2888,DSSL
60742,48966626,Москва,,,3776,МТС
60743,48966632,Санкт-Петербург,,,2888,DSSL
60744,48966644,Зеленоград,,,3817115,Интернет-агентство Веб Фабрика
60745,48966654,Санкт-Петербург,,,2888,DSSL
60746,48966678,Казань,,,2888,DSSL
60748,48966695,Москва,,,2888,DSSL
60749,48966702,Москва,55.740654,37.609254,2697521,Waves Enterprise
60759,48966802,Пермь,58.006583,56.27373,2693274,Лимон
60762,48966858,Тольятти,,,4528142,Международная футбольная школа Импульс
60763,48966884,Москва,,,5800404,Telemilk (ИП Блащишин Илья Игоревич)
60765,48966922,Москва,55.771839,37.605256,1034125,Pixonic
60766,48966927,Москва,55.692308,37.662785,80,Альфа-Банк
60770,48966995,Пенза,,,4934,Билайн
60773,48967042,Москва,,,4023,Райффайзенбанк
60776,48967094,Москва,,,4023,Райффайзенбанк
60779,48967163,Москва,,,906557,SberTech
60780,48967170,Москва,,,3776,МТС
60781,48967178,Москва,,,4641329,НСК ЭкоСфера
60783,48967248,Москва,,,15478,VK
60784,48967274,Москва,,,1588798,StormWall™
60785,48967292,Москва,,,9188,Бюджетные и Финансовые Технологии
60787,48967303,Москва,,,563765,РБК
60788,48967306,Москва,55.700486,37.621678,3529,Сбербанк
60792,48967338,Томск,,,900797,Студия 15
60793,48967392,Москва,,,740,Норникель
60794,48967394,Казань,,,6769,"EPAM Systems, Inc."
60795,48967411,Москва,55.750981,37.755356,3177,Первый Бит
60799,48967446,Великий Новгород,,,5801105,Интеллект-Консалтинг Север
60800,48967447,Псков,,,5801105,Интеллект-Консалтинг Север
60801,48967448,Смоленск,,,5801105,Интеллект-Консалтинг Север
60803,48967484,Москва,55.78197,37.611661,882,1С
60804,48967487,Тамбов,52.735137,41.392653,3422203,Центр матери и ребенка
60806,48967500,Краснодар,,,3453803,TeamLead
60809,48967643,Казань,55.780988,49.134935,4734454,ОППЕН ТЕХ
60810,48967690,Москва,55.610814,37.718552,1256842,Фирма ВОДОКОМФОРТ
60811,48967691,Москва,55.708354,37.652705,1060266,Т1 Консалтинг
60814,48967760,Москва,55.688116,37.615677,2242,"РЕСО-Гарантия, САО"
60816,48967777,Москва,,,1287858,Авиакомпания Смартавиа
60818,48967793,Архангельск,,,1287858,Авиакомпания Смартавиа
60821,48967825,Екатеринбург,56.832053,60.611434,4270157,Индустриальные Информационные Технологии
60822,48967841,Пермь,,,6769,"EPAM Systems, Inc."
60823,48967875,Москва,55.750504,37.653182,3710,Кордиант
60827,48967975,Москва,,,5298901,Проф Коллекшн
60829,48968057,Томск,,,4666554,Сай Анастасия Олеговна
60832,48968096,Пенза,53.189064,45.006737,2178330,Энвибокс
60834,48968156,Москва,,,3529,Сбербанк
60835,48968179,Москва,55.692389,37.622729,1646482,Антиплагиат
60837,48968239,Москва,,,4273627,НИЦ Курчатовский институт - ИРЕА
60838,48968301,Краснодар,44.687774,37.79207,2599582,Софтлекс
60839,48968391,Нижний Новгород,,,4420042,Мираинк
60842,48968425,Самара,0.0,0.0,40714,"У Палыча, г. Самара"
60843,48968429,Пенза,53.215472,44.986992,2170358,Энергокруг
60849,48968492,Томск,56.473958,84.990633,5700244,Альтегра
60851,48968505,Санкт-Петербург,59.818124,30.327906,630136,EIS Group
60853,48968532,Москва,,,15478,VK
60854,48968551,Москва,55.692389,37.622729,1646482,Антиплагиат
60856,48968607,Москва,,,3177,Первый Бит
60857,48968613,Москва,55.692308,37.662785,80,Альфа-Банк
60858,48968644,Санкт-Петербург,,,1517303,Creative
60859,48968777,Москва,55.743831,37.556002,4808331,РК-ЦИФРА
60861,48968803,Москва,55.718654,37.689896,2722,Группа компаний «БПЦ»
60862,48968843,Петропавловск-Камчатский,,,1428791,Кошелек.Ру
60863,48968867,Санкт-Петербург,59.923139,30.291641,10027,Комлинк Телеком
60864,48968909,Москва,55.688116,37.615677,2242,"РЕСО-Гарантия, САО"
60867,48969015,Москва,55.751999,37.617734,685599,ФГБУК Государственный Кремлевский Дворец Управления делами Президента Российской Федерации
60869,48969053,Санкт-Петербург,,,6500,Synopsys
60870,48969072,Москва,55.743831,37.556002,4808331,РК-ЦИФРА
60876,48969201,Томск,,,3809,"СИБУР, Группа компаний"
60883,48969342,Санкт-Петербург,,,1253172,ДОТ-тех
60885,48969346,Москва,,,4872201,ANABAR
60886,48969352,Москва,,,4181,Банк ВТБ (ПАО)
60887,48969385,Казань,,,659735,UNIQ systems
60889,48969405,Калининград,54.709325,20.502618,5378309,Плэйнезис
60891,48969409,Санкт-Петербург,,,3192459,Лидер
60892,48969433,Тамбов,52.726875,41.446974,1435530,Ведита
60893,48969435,Екатеринбург,56.807432,60.604625,5124733,Этажи Екатеринбург
60906,48969474,Краснодар,44.989375,38.947807,2056043,Проводов.нет
60907,48969481,Санкт-Петербург,,,130150,Моё дело
60911,48969542,Москва,,,3131901,РСХБ-Интех
60913,48969562,Москва,55.742119,37.558957,2245,Росгосстрах
60914,48969568,Санкт-Петербург,59.9108696526,30.3171235532,1392066,TOPTOP
60916,48969587,Иваново (Ивановская область),,,68202,ТДЛ Текстиль
60917,48969612,Ижевск,56.839686,53.207861,805729,1С-ИжТиСи
60923,48969758,Калининград,54.716877,20.497174,1199977,Бизнес Продвижение
60926,48969843,Санкт-Петербург,,,1122462,Skyeng
60931,48969923,Иваново (Ивановская область),,,944164,Ивановская текстильная компания
60932,48969937,Казань,,,659735,UNIQ systems
60936,48970012,Светлоград,,,62347,ITL
60938,48970069,Краснодар,45.038184,39.085833,164880,"Мир охоты, сеть магазинов"
60939,48970091,Орск,51.237596,58.43849,1786224,Группа предприятий Вояж
60941,48970152,Воронеж,51.629903,39.231593,3809,"СИБУР, Группа компаний"
60944,48970275,Санкт-Петербург,,,3529,Сбербанк
60949,48970414,Москва,55.719571,37.629439,1449,Медиа Бизнес Солюшенс
60953,48970476,Санкт-Петербург,,,15478,VK
60957,48970578,Уфа,,,11580,Фармстандарт
60958,48970595,Санкт-Петербург,59.9206662724,30.3601948135,728292,СПб ГУП Санкт-Петербургский информационно-аналитический центр
60959,48970608,Москва,55.698584,37.624453,8620,Rambler Group
60960,48970619,Москва,55.727582,37.630203,2117946,Paysend
60962,48970669,Санкт-Петербург,59.994882,30.247893,675,КОРУС Консалтинг
60963,48970690,Москва,,,551368,Лаборатория качества
60964,48970691,Санкт-Петербург,59.92626,30.354936,572871,OpenStart
60967,48970743,Москва,,,551368,Лаборатория качества
60970,48970775,Москва,55.7560955686,37.7042722888,58534,КОМПАНИЯ «ААМ Системз»
60982,48970950,Санкт-Петербург,59.963778,30.343383,208902,Аркадия
60983,48970962,Москва,,,2733062,Лига Цифровой Экономики
60987,48971004,Барнаул,53.382888,83.726569,950886,ЭСКОР
60989,48971046,Пермь,57.98718,56.208342,823393,ENAZA
60990,48971093,Балаково,51.996776,47.819694,2213809,ПАНТУС
60992,48971100,Санкт-Петербург,,,4913680,Миестило
60997,48971140,Москва,55.744505,37.643129,23040,Банк Открытие
60999,48971150,Нижний Новгород,,,235589,ГК Сети-Телеком
61004,48971256,Симферополь,,,3721511,Альянс ГРУПП
61006,48971326,Екатеринбург,,,44272,ЭР-Телеком
61009,48971423,Москва,55.650145,37.539626,3707634,АМТЕХ
61011,48971483,Санкт-Петербург,59.921033,30.343177,2873,HUAWEI
61014,48971585,Ярославль,,,870036,Cloud4Y
61015,48971601,Москва,55.895166,37.429762,2320,Hilti Россия
61025,48971727,Москва,,,3707634,АМТЕХ
61027,48971770,Санкт-Петербург,59.985926,30.202743,1375441,Okko
61029,48971804,Вологда,,,6041,"Северсталь, Москва"
61030,48971806,Москва,55.759223,37.580867,4955545,DGL Group
61031,48971817,Ярославль,,,6041,"Северсталь, Москва"
61033,48971910,Москва,,,2105922,Л-ТЕХ
61034,48971925,Санкт-Петербург,,,3529,Сбербанк
61035,48971938,Санкт-Петербург,,,5398683,Zion Development
61037,48972022,Москва,55.695611,37.662371,4023,Райффайзенбанк
61043,48972108,Москва,,,3529,Сбербанк
61044,48972113,Москва,,,3529,Сбербанк
61045,48972123,Краснодар,45.036515,38.977128,2977097,Ябби
61048,48972143,Москва,55.713101,37.389903,19989,ЕВРАЗ
61049,48972160,Брянск,53.865632,34.451128,1069982,Людиновский тепловозостроительный завод
61051,48972188,Москва,,,3529,Сбербанк
61054,48972233,Москва,55.536298,37.574058,38314,БЕРГ Холдинг
61056,48972251,Краснодар,45.036515,38.977128,2977097,Ябби
61057,48972257,Москва,55.744698,37.566809,93006,АТЭК
61058,48972275,Москва,55.684503,37.621947,886263,Westwing.ru
61059,48972277,Жуковский,55.607641,38.096006,4968094,Телесервис
61060,48972285,Иваново (Ивановская область),,,68202,ТДЛ Текстиль
61061,48972297,Москва,55.744698,37.566809,93006,АТЭК
61063,48972326,Москва,55.695611,37.662371,4023,Райффайзенбанк
61064,48972333,Санкт-Петербург,59.932495,30.439306,3529,Сбербанк
61065,48972335,Ростов-на-Дону,45.036515,38.977128,2977097,Ябби
61066,48972365,Санкт-Петербург,60.063554,30.358008,192775,Леко Стайл
61073,48972579,Москва,55.695611,37.662371,4023,Райффайзенбанк
61074,48972586,Москва,55.712751,37.430642,1645903,Концерн ВКО Алмаз - Антей
61075,48972632,Воронеж,,,3945,Netcracker Technology Corp.
61076,48972637,Москва,55.678458,37.632287,701926,Научно-производственное предприятие ИТЭЛМА
61078,48972650,Москва,55.745068,37.603487,3835224,НОВОТЕХ
61083,48972739,Москва,,,389,"БИОКАД, биотехнологическая компания"
61084,48972771,Москва,,,7172,"Лента, федеральная розничная сеть"
61085,48972772,Санкт-Петербург,,,7172,"Лента, федеральная розничная сеть"
61086,48972778,Москва,,,2716,Intel Corporation
61087,48972779,Нижний Новгород,,,2716,Intel Corporation
61089,48972814,Казань,,,5802950,Богатырева Любовь
61090,48972821,Пенза,53.195716,45.000412,2992012,Пензтеплоснабжение
61095,48972904,Саратов,,,5799640,Филимонов Евгений Алексеевич
61104,48973059,Москва,55.741338,37.531127,3529,Сбербанк
61106,48973146,Москва,,,2145828,ISCO.PRO
61108,48973183,Казань,55.796339,49.121039,618292,FIX
61111,48973271,Москва,55.746405,37.682592,560786,Сравни.ру
61113,48973517,Москва,55.741338,37.531127,3529,Сбербанк
61114,48973601,Уфа,54.746779,55.954748,41296,Группа СМП Банк
61115,48973616,Москва,55.723658,37.564141,3543565,КОС Девелопмент
